TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Cluster
811.3600000000001,Debit,Columbus,ATM,20.0,Student,67.0,1.0,9239.12,0
10.829999999999998,Debit,Memphis,ATM,24.0,Student,86.0,1.0,666.4200000000001,0
136.57000000000005,Credit,Boston,Branch,51.0,Doctor,116.0,1.0,11351.64,0
341.05,Debit,Detroit,ATM,43.0,Engineer,37.0,1.0,7234.15,0
284.4500000000001,Debit,Colorado Springs,Branch,27.0,Engineer,127.0,1.0,2049.51,0
101.98999999999995,Debit,New York,ATM,68.0,Doctor,114.0,1.0,8865.27,0
91.88000000000002,Debit,Albuquerque,Branch,18.0,Student,176.0,1.0,3908.47,0
656.1499999999997,Debit,Seattle,ATM,26.0,Engineer,264.0,1.0,5587.44,0
321.5499999999999,Debit,Milwaukee,Online,50.0,Engineer,118.0,1.0,438.75,0
42.510000000000005,Debit,Phoenix,Online,28.0,Student,47.999999999999986,1.0,609.6000000000004,0
72.53,Credit,Jacksonville,Branch,68.0,Retired,39.0,1.0,2393.73,0
468.1299999999998,Credit,Kansas City,Branch,54.0,Retired,45.0,1.0,3914.84,0
236.40000000000006,Debit,Detroit,Branch,28.0,Student,70.0,1.0,818.3599999999997,0
160.31999999999996,Debit,Seattle,Branch,18.0,Student,100.0,1.0,304.4399999999996,0
51.82999999999999,Credit,Philadelphia,Online,30.0,Doctor,47.999999999999986,1.0,9553.42,0
57.89000000000003,Credit,Houston,Branch,59.0,Engineer,56.0,1.0,3034.67,0
21.219999999999995,Debit,Jacksonville,ATM,43.0,Engineer,138.0,1.0,5515.32,0
51.400000000000006,Debit,San Antonio,Branch,36.0,Doctor,84.0,1.0,1677.0100000000002,0
74.88000000000002,Debit,Los Angeles,Branch,53.0,Retired,131.0,1.0,4055.55,0
120.60999999999997,Debit,San Diego,ATM,33.0,Doctor,53.0,1.0,9899.94,0
1242.0500000000002,Debit,Miami,Branch,18.0,Student,129.0,1.0,756.7399999999998,0
117.57999999999996,Debit,Raleigh,Branch,43.0,Engineer,247.0,1.0,2620.74,0
1920.1100000000001,Debit,Portland,ATM,30.0,Doctor,161.0,1.0,11090.24,0
392.9599999999999,Debit,Nashville,ATM,64.0,Retired,79.0,1.0,2174.16,0
157.26000000000002,Credit,Virginia Beach,Branch,46.0,Engineer,160.0,1.0,7854.1,0
427.9999999999999,Credit,Oklahoma City,Branch,49.0,Engineer,163.0,1.0,8253.65,0
444.68000000000006,Debit,Tucson,ATM,18.0,Student,137.0,1.0,874.1499999999996,0
102.76000000000003,Debit,Philadelphia,Branch,31.0,Doctor,26.0,1.0,6043.25,0
68.57000000000002,Debit,Charlotte,Branch,37.0,Engineer,107.0,1.0,2766.12,0
327.2900000000001,Debit,Denver,Online,56.0,Engineer,179.0,1.0,8171.26,0
159.55999999999995,Debit,Sacramento,ATM,33.0,Doctor,100.0,1.0,5401.21,0
57.020000000000024,Debit,Memphis,Online,27.0,Student,142.0,1.0,3548.02,0
289.2799999999999,Debit,Portland,Online,27.0,Student,36.0,1.0,160.82999999999993,0
246.6699999999999,Credit,Portland,Branch,24.0,Student,107.0,1.0,752.25,0
153.17999999999995,Credit,Los Angeles,Online,39.0,Engineer,176.0,4.0,2459.84,2
115.34999999999994,Credit,El Paso,Branch,41.0,Engineer,20.999999999999986,1.0,469.1199999999999,0
374.2700000000001,Credit,Miami,Online,61.0,Doctor,79.0,1.0,8441.61,0
505.63,Debit,Portland,Online,60.0,Engineer,168.0,1.0,3806.16,0
127.22000000000001,Debit,Atlanta,ATM,46.0,Engineer,77.0,4.0,6133.41,2
821.1499999999999,Debit,Kansas City,Branch,47.0,Doctor,181.0,1.0,8802.97,0
987.8100000000004,Credit,Houston,Online,68.0,Doctor,127.0,1.0,14881.77,0
9.37,Debit,Colorado Springs,ATM,63.0,Retired,135.0,1.0,1106.3400000000001,0
198.49000000000004,Credit,Fresno,Online,53.0,Retired,30.0,1.0,5005.33,0
638.9699999999998,Debit,New York,Branch,58.0,Retired,90.0,1.0,7949.03,0
14.520000000000005,Debit,Seattle,ATM,26.0,Student,65.0,1.0,259.77000000000044,0
433.09999999999997,Debit,San Francisco,ATM,49.0,Engineer,240.0,1.0,2114.3,0
376.1699999999999,Debit,Fort Worth,ATM,51.0,Engineer,66.0,2.0,5495.3,0
643.6800000000001,Debit,Fresno,Branch,50.0,Doctor,94.0,1.0,8461.46,0
79.44000000000001,Credit,San Jose,Online,52.0,Retired,292.0,1.0,6870.84,0
140.71999999999994,Debit,Memphis,Branch,49.0,Engineer,201.0,1.0,5058.83,0
500.9900000000002,Debit,San Jose,Branch,31.0,Engineer,296.0,1.0,8885.0,0
11.070000000000007,Debit,Albuquerque,Online,24.0,Student,49.0,1.0,530.8099999999995,0
121.61999999999998,Debit,Raleigh,ATM,23.0,Student,85.0,1.0,9379.53,0
579.49,Debit,Nashville,Branch,59.0,Retired,180.0,1.0,6475.13,0
120.30000000000003,Debit,Mesa,Branch,34.0,Engineer,22.0,5.0,319.03999999999996,1
281.92000000000013,Debit,Phoenix,Online,41.0,Doctor,168.0,1.0,5298.85,0
43.42,Debit,Sacramento,Online,21.0,Student,102.0,1.0,490.5699999999997,0
78.02999999999999,Debit,Fresno,ATM,67.0,Doctor,259.0,1.0,11310.27,0
23.59,Debit,Seattle,ATM,62.0,Retired,45.0,1.0,3988.75,0
569.7600000000002,Debit,Baltimore,ATM,51.0,Retired,155.0,1.0,7484.32,0
26.940000000000005,Credit,San Jose,Online,58.0,Retired,211.0,5.0,4815.11,1
106.94000000000001,Debit,Oklahoma City,Branch,51.0,Engineer,207.0,1.0,5963.1,0
734.2900000000001,Debit,Virginia Beach,ATM,52.0,Doctor,94.0,5.0,10427.0,1
351.14999999999986,Credit,Fresno,ATM,21.0,Student,195.0,1.0,296.47000000000025,0
1152.18,Debit,Kansas City,ATM,65.0,Doctor,105.0,1.0,1100.0599999999995,0
184.6699999999999,Debit,San Diego,Online,19.0,Student,238.0,1.0,910.2600000000002,0
279.2700000000001,Debit,Tucson,Branch,29.0,Doctor,123.0,1.0,6684.34,0
471.30000000000007,Debit,Austin,ATM,40.0,Doctor,88.0,1.0,8524.09,0
262.69,Debit,Philadelphia,ATM,53.0,Retired,84.0,1.0,5126.65,0
366.04000000000013,Debit,Virginia Beach,Branch,22.0,Student,94.0,1.0,873.8900000000003,0
212.0999999999999,Debit,Miami,Branch,57.0,Retired,136.0,1.0,7059.77,0
22.49,Debit,Denver,ATM,58.0,Doctor,240.0,1.0,11991.24,0
64.58,Debit,Columbus,ATM,18.0,Student,199.0,1.0,8086.04,0
322.8599999999999,Debit,San Antonio,ATM,63.0,Doctor,167.0,1.0,12626.49,0
13.110000000000001,Debit,Jacksonville,Branch,75.0,Retired,127.0,1.0,1730.2799999999997,0
643.5400000000001,Debit,Milwaukee,Branch,44.0,Engineer,28.0,1.0,3143.17,0
211.45000000000005,Debit,Las Vegas,ATM,27.0,Student,146.0,1.0,1242.4899999999998,0
314.64999999999986,Credit,Chicago,Branch,55.0,Retired,173.0,1.0,1886.3599999999997,0
100.76000000000002,Debit,Sacramento,Branch,26.0,Student,131.0,1.0,416.8900000000003,0
116.31999999999998,Debit,Denver,Branch,53.0,Retired,113.0,1.0,5929.08,0
34.61000000000001,Debit,Milwaukee,Online,23.0,Student,72.0,1.0,479.0799999999999,0
499.59,Credit,Oklahoma City,Online,33.0,Doctor,32.0,1.0,5862.99,0
99.80999999999996,Debit,San Francisco,Branch,27.0,Student,91.0,1.0,797.1000000000004,0
2.8699999999999997,Debit,Washington,ATM,65.0,Retired,147.0,1.0,7287.94,0
79.92000000000002,Credit,Jacksonville,Online,59.0,Engineer,95.0,1.0,5624.86,0
195.28999999999996,Credit,Seattle,Branch,39.0,Engineer,10.0,1.0,2988.41,0
29.730000000000004,Debit,Kansas City,ATM,53.0,Engineer,185.0,1.0,2712.96,0
106.53000000000002,Debit,Colorado Springs,Online,24.0,Student,88.0,1.0,1433.6599999999999,0
738.3399999999998,Debit,Miami,Online,30.0,Doctor,34.0,1.0,7336.56,0
238.85999999999999,Debit,Philadelphia,ATM,18.0,Student,210.0,1.0,475.6300000000001,0
410.61000000000007,Debit,Kansas City,Branch,65.0,Doctor,89.0,1.0,11698.15,0
76.53000000000003,Credit,Fresno,Online,21.0,Student,157.0,1.0,1034.35,0
73.75000000000001,Debit,Phoenix,ATM,64.0,Doctor,15.0,1.0,12042.79,0
40.11,Debit,Columbus,Online,26.0,Student,143.0,1.0,518.54,0
1310.79,Debit,San Francisco,ATM,23.0,Student,139.0,1.0,1258.9300000000003,0
730.3800000000002,Debit,Los Angeles,ATM,68.0,Doctor,90.0,1.0,9127.65,0
138.48999999999995,Debit,Fort Worth,ATM,34.0,Engineer,50.0,1.0,4471.05,0
505.70999999999975,Debit,Detroit,Online,29.0,Engineer,61.0,1.0,6214.54,0
372.47000000000014,Credit,Milwaukee,Branch,24.0,Student,58.0,1.0,1187.04,0
431.3499999999999,Debit,Charlotte,Online,36.0,Doctor,205.0,1.0,354.89999999999964,0
231.32000000000002,Debit,Las Vegas,Branch,35.0,Engineer,56.0,1.0,791.46,0
122.70999999999995,Debit,Chicago,ATM,52.0,Retired,140.0,1.0,5878.89,0
99.87,Debit,Detroit,Online,20.0,Student,179.0,1.0,533.1999999999998,0
118.55000000000001,Debit,Fresno,ATM,24.0,Student,35.0,1.0,897.9400000000005,0
245.63999999999996,Debit,Tucson,Branch,30.0,Doctor,103.0,1.0,9159.56,0
322.9299999999999,Debit,Nashville,ATM,45.0,Engineer,12.0,1.0,4392.73,0
1093.7299999999998,Debit,Columbus,Branch,58.0,Retired,11.0,1.0,1390.98,0
284.23000000000013,Debit,El Paso,Online,40.0,Engineer,98.0,1.0,2008.77,0
347.6500000000001,Debit,Washington,Online,30.0,Engineer,60.0,1.0,6356.96,0
382.62,Debit,Las Vegas,Online,64.0,Retired,164.0,1.0,6009.12,0
389.65,Debit,Oklahoma City,ATM,76.0,Retired,43.0,1.0,7896.85,0
30.219999999999995,Debit,San Antonio,ATM,24.0,Student,151.0,1.0,1649.4300000000003,0
47.74999999999999,Debit,Colorado Springs,Branch,67.0,Retired,150.0,1.0,2840.43,0
349.64,Debit,San Jose,Online,57.0,Retired,128.0,1.0,3274.96,0
320.17000000000013,Debit,Tucson,Online,73.0,Retired,81.0,1.0,6501.56,0
74.94999999999997,Debit,Kansas City,ATM,26.0,Student,76.0,1.0,363.9200000000001,0
390.62999999999994,Debit,Mesa,Online,27.0,Engineer,99.0,1.0,9748.48,0
218.6100000000001,Debit,Chicago,ATM,19.0,Student,45.0,1.0,1404.5299999999997,0
200.84,Debit,Dallas,ATM,21.0,Student,150.0,1.0,706.4400000000005,0
57.35,Debit,Charlotte,ATM,44.0,Doctor,75.0,1.0,5095.73,0
249.95000000000002,Credit,San Francisco,Branch,65.0,Retired,29.0,1.0,3059.79,0
143.58000000000007,Debit,San Antonio,ATM,33.0,Engineer,145.0,1.0,7844.23,0
1021.7300000000002,Debit,Fort Worth,ATM,28.0,Student,87.0,1.0,1119.6099999999992,0
85.34000000000002,Debit,Memphis,Online,58.0,Retired,248.0,3.0,5313.97,0
1608.5500000000006,Debit,Phoenix,ATM,31.0,Engineer,156.0,1.0,6227.99,0
334.78,Debit,San Diego,ATM,60.0,Retired,98.0,1.0,6810.94,0
333.59,Debit,San Antonio,Online,55.0,Retired,143.0,1.0,1457.0699999999997,0
237.81000000000006,Debit,Oklahoma City,Branch,22.0,Student,15.0,1.0,813.6800000000003,0
418.80000000000007,Credit,Philadelphia,Branch,27.0,Student,130.0,1.0,1518.8199999999997,0
320.27,Debit,San Antonio,ATM,50.0,Doctor,150.0,1.0,10269.78,0
385.10000000000014,Debit,Detroit,Branch,42.0,Engineer,172.0,1.0,672.79,0
821.62,Credit,Fresno,Branch,61.0,Doctor,158.0,1.0,6024.8,0
475.77,Credit,Indianapolis,Online,56.0,Engineer,50.0,1.0,2158.59,0
543.72,Credit,Indianapolis,Branch,43.0,Doctor,92.0,1.0,6011.8,0
80.80000000000003,Debit,Fort Worth,ATM,73.0,Retired,76.0,1.0,6372.58,0
47.24,Debit,San Diego,Branch,57.0,Engineer,52.0,1.0,2569.56,0
328.7999999999999,Debit,San Francisco,ATM,61.0,Doctor,54.0,1.0,10585.48,0
446.79,Debit,Las Vegas,ATM,52.0,Doctor,161.0,1.0,717.9899999999998,0
56.890000000000015,Debit,Fresno,Online,72.0,Retired,150.0,1.0,3689.65,0
159.41,Debit,Sacramento,Branch,28.0,Student,16.0,1.0,1512.1599999999999,0
102.19000000000003,Credit,Denver,Online,64.0,Doctor,75.0,1.0,14389.45,0
828.1399999999999,Debit,El Paso,Branch,36.0,Engineer,265.0,4.0,9800.21,2
62.97,Debit,Phoenix,ATM,74.0,Retired,95.0,1.0,7014.69,0
28.210000000000004,Debit,San Jose,ATM,79.0,Retired,102.0,1.0,3520.61,0
174.73999999999995,Debit,Houston,Online,80.0,Retired,64.0,1.0,4913.42,0
177.11,Debit,San Jose,Branch,38.0,Engineer,105.0,1.0,9155.35,0
89.40000000000002,Debit,Fort Worth,Online,46.0,Engineer,174.0,1.0,2567.53,0
568.9199999999998,Debit,Columbus,Online,53.0,Retired,14.0,1.0,3779.47,0
139.10999999999996,Credit,Phoenix,Online,68.0,Retired,104.0,1.0,4177.65,0
457.93,Credit,Virginia Beach,Branch,28.0,Engineer,193.0,1.0,7284.76,0
102.42000000000002,Debit,Atlanta,Online,66.0,Retired,146.0,1.0,6530.59,0
301.6100000000001,Debit,El Paso,Online,44.0,Doctor,51.0,1.0,7895.54,0
266.94,Debit,Boston,Online,54.0,Engineer,132.0,1.0,6781.3,0
346.5400000000001,Debit,San Diego,Online,29.0,Engineer,50.0,1.0,2091.78,0
412.5200000000001,Debit,Los Angeles,ATM,41.0,Doctor,88.0,1.0,11108.39,0
112.21000000000002,Debit,Portland,Branch,35.0,Doctor,111.0,1.0,9088.36,0
317.37,Debit,Colorado Springs,ATM,53.0,Engineer,86.0,1.0,4671.69,0
261.62999999999994,Debit,Fort Worth,Branch,37.0,Engineer,142.0,1.0,7534.73,0
93.35999999999997,Debit,Dallas,ATM,29.0,Engineer,144.0,1.0,6353.14,0
263.06000000000006,Debit,Oklahoma City,Branch,63.0,Doctor,118.0,1.0,13587.52,0
65.50000000000003,Debit,Denver,ATM,74.0,Retired,230.0,1.0,1351.2399999999998,0
254.55000000000007,Debit,Jacksonville,ATM,28.0,Engineer,85.0,5.0,2797.26,1
409.28000000000014,Credit,Nashville,Branch,21.0,Student,125.0,3.0,1222.77,0
176.94000000000003,Debit,Indianapolis,ATM,57.0,Retired,89.0,1.0,3728.04,0
200.47000000000008,Debit,Detroit,Online,57.0,Doctor,142.0,1.0,6067.44,0
52.07000000000001,Debit,Dallas,Branch,63.0,Retired,133.0,1.0,4292.16,0
436.86000000000007,Debit,Jacksonville,ATM,56.0,Retired,134.0,1.0,3801.82,0
75.73,Credit,Jacksonville,Branch,64.0,Retired,162.0,1.0,6353.22,0
183.79000000000005,Credit,Louisville,Online,23.0,Student,14.0,1.0,1251.85,0
629.3600000000001,Debit,Austin,Online,44.0,Doctor,108.0,1.0,11869.71,0
269.38999999999993,Debit,San Antonio,Online,29.0,Doctor,177.0,1.0,9409.43,0
363.2700000000001,Debit,Jacksonville,ATM,80.0,Retired,47.0,1.0,6003.59,0
561.1500000000002,Credit,Memphis,Online,50.0,Engineer,92.0,1.0,817.8299999999999,0
352.9900000000001,Debit,Chicago,ATM,80.0,Retired,45.0,2.0,3663.64,0
133.36,Debit,Colorado Springs,Branch,28.0,Student,160.0,1.0,319.64999999999964,0
25.77000000000001,Credit,Nashville,Online,40.0,Engineer,17.0,1.0,478.22999999999956,0
669.6700000000001,Debit,Detroit,Online,44.0,Doctor,143.0,4.0,13446.81,2
81.24000000000001,Credit,New York,Branch,53.0,Doctor,58.0,1.0,8012.81,0
9.650000000000002,Debit,Mesa,ATM,68.0,Retired,198.0,1.0,4201.22,0
179.90999999999997,Debit,Omaha,ATM,18.0,Student,19.0,1.0,8870.89,0
116.21999999999996,Debit,San Francisco,Branch,27.0,Engineer,108.0,1.0,906.1999999999998,0
162.63000000000005,Debit,San Jose,Online,46.0,Doctor,276.0,1.0,9286.37,0
543.75,Credit,Nashville,Branch,70.0,Retired,63.0,1.0,2224.08,0
318.4699999999999,Credit,Sacramento,Online,67.0,Doctor,16.0,1.0,14639.28,0
281.98999999999995,Debit,Houston,Branch,45.0,Engineer,29.0,1.0,9733.59,0
25.19,Debit,San Diego,ATM,29.0,Engineer,28.0,1.0,2756.2,0
587.85,Debit,Mesa,ATM,36.0,Doctor,86.0,1.0,6655.15,0
373.41,Debit,San Diego,ATM,55.0,Retired,143.0,1.0,3233.87,0
64.17000000000002,Debit,Fresno,ATM,20.0,Student,148.0,1.0,1676.5699999999997,0
384.6899999999998,Debit,Colorado Springs,Online,54.0,Engineer,285.0,1.0,8371.11,0
248.17000000000007,Credit,Chicago,Branch,65.0,Retired,149.0,1.0,2611.64,0
49.78,Credit,Kansas City,Branch,18.0,Student,136.0,1.0,552.0599999999995,0
5.149999999999999,Credit,Omaha,Branch,60.0,Retired,119.0,1.0,6017.36,0
61.99000000000001,Debit,Oklahoma City,Branch,34.0,Engineer,58.0,1.0,7281.46,0
409.1899999999999,Debit,Mesa,Branch,26.0,Engineer,241.0,1.0,6847.47,0
525.5999999999998,Debit,El Paso,Branch,58.0,Doctor,76.0,1.0,13017.7,0
109.96000000000004,Debit,Milwaukee,ATM,26.0,Student,247.0,1.0,7597.66,0
71.02999999999999,Debit,Nashville,Branch,63.0,Retired,49.0,1.0,7330.31,0
125.83999999999996,Debit,Louisville,Online,52.0,Retired,79.0,1.0,6711.78,0
325.0400000000001,Debit,Virginia Beach,ATM,54.0,Retired,30.0,1.0,2248.06,0
40.68999999999999,Debit,Austin,Online,70.0,Retired,163.0,1.0,3524.68,0
158.70000000000002,Credit,Omaha,Branch,58.0,Engineer,46.0,1.0,8332.58,0
82.27000000000001,Credit,Seattle,Online,22.0,Student,68.0,1.0,1814.48,0
194.82000000000002,Debit,Kansas City,Branch,37.0,Engineer,176.0,1.0,3886.77,0
17.730000000000004,Debit,Omaha,Online,79.0,Retired,165.0,1.0,7591.13,0
475.0500000000001,Debit,San Jose,ATM,57.0,Retired,214.0,1.0,1484.31,0
40.21,Debit,Miami,ATM,66.0,Doctor,245.0,4.0,9385.57,2
638.75,Debit,Dallas,Branch,79.0,Retired,152.0,1.0,4202.92,0
154.58999999999997,Credit,Portland,Branch,66.0,Retired,174.0,1.0,4813.12,0
187.59999999999997,Debit,Tucson,Branch,18.0,Student,139.0,1.0,9716.68,0
645.0800000000003,Debit,Atlanta,Online,24.0,Student,55.0,1.0,1980.62,0
227.65999999999997,Debit,Austin,Branch,41.0,Doctor,168.0,1.0,10216.25,0
306.0,Debit,Phoenix,ATM,22.0,Student,222.0,1.0,944.8299999999999,0
234.10000000000005,Credit,Nashville,Branch,42.0,Doctor,37.0,1.0,7469.2,0
794.1300000000002,Debit,Memphis,Online,68.0,Doctor,76.0,1.0,13389.16,0
225.18999999999994,Debit,Houston,ATM,52.0,Doctor,93.0,1.0,8475.47,0
215.82999999999996,Credit,Tucson,ATM,23.0,Student,63.0,1.0,991.6900000000005,0
164.46,Credit,Baltimore,Branch,63.0,Retired,111.0,1.0,6953.8,0
195.99000000000007,Debit,Jacksonville,Branch,34.0,Engineer,91.0,1.0,1370.0299999999997,0
24.400000000000002,Debit,El Paso,ATM,46.0,Doctor,175.0,4.0,14851.28,2
228.50000000000009,Debit,Sacramento,Online,34.0,Doctor,277.0,1.0,11505.35,0
260.9,Debit,Oklahoma City,Online,26.0,Student,100.0,1.0,914.2799999999997,0
60.50999999999998,Credit,Dallas,Online,36.0,Doctor,55.0,1.0,9955.88,0
51.629999999999995,Debit,Columbus,Online,64.0,Retired,143.0,1.0,4732.81,0
1075.9499999999998,Debit,Jacksonville,Branch,20.0,Student,91.0,1.0,530.8599999999997,0
113.93999999999998,Credit,San Antonio,Online,73.0,Retired,31.0,1.0,3807.84,0
12.810000000000002,Debit,Phoenix,ATM,21.0,Student,131.0,1.0,320.25,0
330.14,Debit,Sacramento,Branch,55.0,Doctor,14.0,1.0,12033.92,0
155.23999999999995,Debit,Mesa,ATM,61.0,Retired,82.0,1.0,6109.55,0
234.44000000000003,Debit,Chicago,Online,20.0,Student,297.0,1.0,1691.88,0
142.80000000000007,Debit,Chicago,ATM,18.0,Student,116.0,1.0,1697.67,0
210.02999999999992,Debit,Detroit,Branch,55.0,Engineer,126.0,1.0,8359.5,0
1138.6299999999999,Debit,Baltimore,ATM,26.0,Student,144.0,1.0,1629.12,0
262.1400000000001,Debit,San Antonio,ATM,42.0,Engineer,162.0,1.0,6100.08,0
102.80999999999999,Debit,Fort Worth,ATM,45.0,Doctor,105.0,1.0,13872.03,0
99.70999999999998,Debit,Fort Worth,ATM,32.0,Doctor,117.0,1.0,10095.23,0
88.38000000000001,Debit,Atlanta,Branch,21.0,Student,252.0,1.0,1504.9899999999998,0
84.39000000000004,Debit,Omaha,Branch,32.0,Doctor,158.0,1.0,13182.11,0
268.5500000000001,Debit,Charlotte,Online,46.0,Engineer,40.000000000000014,1.0,4330.04,0
871.0500000000003,Debit,El Paso,ATM,29.0,Doctor,39.0,1.0,905.25,0
155.31999999999994,Credit,Tucson,ATM,38.0,Engineer,269.0,1.0,6972.5,0
165.50999999999996,Debit,Louisville,Branch,78.0,Retired,110.0,1.0,3553.69,0
759.1199999999997,Debit,San Francisco,ATM,69.0,Retired,90.0,1.0,6164.65,0
104.75999999999998,Debit,Kansas City,Online,28.0,Engineer,188.0,1.0,9626.14,0
584.9199999999998,Debit,Kansas City,Online,55.0,Engineer,139.0,1.0,6364.14,0
205.05999999999992,Debit,Washington,Online,77.0,Retired,159.0,1.0,4351.83,0
54.50999999999999,Debit,New York,Online,56.0,Retired,165.0,1.0,5773.5,0
1109.4600000000005,Debit,Los Angeles,Branch,30.0,Engineer,262.0,1.0,9257.04,0
53.95,Credit,Charlotte,Online,68.0,Retired,14.0,1.0,6335.58,0
121.17000000000003,Debit,Portland,ATM,49.0,Doctor,105.0,1.0,5403.79,0
221.80000000000004,Debit,Indianapolis,Online,31.0,Engineer,28.0,1.0,8135.31,0
120.01000000000005,Debit,Philadelphia,ATM,45.0,Doctor,87.0,1.0,9798.26,0
184.32000000000005,Debit,Raleigh,ATM,21.0,Student,74.0,1.0,137.42000000000007,0
859.8799999999998,Debit,Jacksonville,Online,60.0,Engineer,227.0,1.0,7015.46,0
12.46,Credit,San Francisco,Online,41.0,Engineer,128.0,1.0,2356.71,0
62.37000000000001,Debit,Columbus,Branch,75.0,Retired,164.0,1.0,4294.44,0
104.08000000000003,Credit,Milwaukee,Branch,49.0,Engineer,150.0,1.0,9251.38,0
2.2100000000000004,Debit,Atlanta,Branch,55.0,Retired,196.0,1.0,7542.74,0
426.1800000000001,Credit,Colorado Springs,Online,26.0,Engineer,172.0,1.0,9880.71,0
61.95999999999998,Debit,Colorado Springs,ATM,52.0,Retired,238.0,1.0,6189.24,0
65.21,Debit,Omaha,ATM,51.0,Doctor,37.0,1.0,12540.18,0
524.0199999999998,Debit,Jacksonville,Online,53.0,Retired,83.0,1.0,4586.11,0
51.25999999999999,Debit,Las Vegas,Branch,65.0,Retired,164.0,1.0,1519.38,0
111.07999999999997,Debit,Detroit,Branch,19.0,Student,95.0,1.0,1447.2600000000002,0
55.46999999999999,Credit,Philadelphia,Branch,23.0,Student,34.0,1.0,1131.4199999999996,0
80.76,Debit,Kansas City,Online,68.0,Doctor,115.0,1.0,10278.75,0
17.789999999999996,Credit,Detroit,Online,30.0,Doctor,146.0,1.0,535.1499999999996,0
1532.3099999999997,Debit,San Diego,Online,18.0,Student,62.0,4.0,859.8599999999997,2
69.62,Debit,Omaha,Branch,29.0,Doctor,157.0,1.0,13891.47,0
158.16000000000003,Debit,New York,Branch,20.0,Student,280.0,1.0,1545.77,0
644.3799999999998,Credit,Detroit,Online,18.0,Student,105.0,1.0,1046.7399999999993,0
329.3400000000001,Credit,San Diego,Online,42.0,Engineer,31.0,1.0,2840.45,0
73.67999999999999,Debit,Seattle,Online,69.0,Retired,44.0,1.0,6216.77,0
355.75999999999993,Debit,Detroit,Branch,51.0,Doctor,279.0,1.0,10141.92,0
794.8800000000002,Credit,Los Angeles,ATM,22.0,Student,252.0,1.0,1404.06,0
30.219999999999995,Debit,Detroit,ATM,27.0,Engineer,69.0,1.0,7795.79,0
654.9700000000003,Debit,Miami,Online,37.0,Engineer,100.0,1.0,3886.65,0
367.4299999999999,Credit,Portland,Online,21.0,Student,92.0,1.0,1560.4499999999998,0
121.86000000000003,Debit,Colorado Springs,Online,33.0,Doctor,162.0,4.0,13566.58,2
234.73999999999998,Debit,Boston,Online,72.0,Retired,142.0,1.0,4749.54,0
472.84000000000015,Debit,Raleigh,ATM,18.0,Student,138.0,1.0,1044.33,0
214.39999999999998,Credit,Fort Worth,Branch,73.0,Retired,100.0,1.0,2012.2399999999998,0
255.21,Debit,Phoenix,ATM,48.0,Engineer,46.0,1.0,2487.2,0
578.73,Debit,San Jose,ATM,37.0,Doctor,63.0,1.0,14977.99,0
171.2599999999999,Debit,Chicago,ATM,27.0,Student,265.0,1.0,1969.48,0
338.7300000000001,Debit,San Antonio,Online,78.0,Retired,107.0,4.0,7001.2,2
331.6100000000001,Credit,Nashville,Branch,64.0,Retired,113.0,1.0,2525.25,0
133.32999999999998,Credit,Phoenix,ATM,35.0,Engineer,47.0,1.0,7457.94,0
673.74,Credit,Colorado Springs,Branch,46.0,Engineer,118.0,1.0,5386.52,0
75.03999999999998,Debit,Memphis,Online,18.0,Student,66.0,1.0,1690.23,0
198.18,Debit,Tucson,Online,28.0,Engineer,135.0,1.0,3114.92,0
22.149999999999995,Debit,Columbus,Branch,70.0,Retired,180.0,1.0,3466.74,0
219.37000000000006,Debit,Houston,ATM,62.0,Doctor,105.0,1.0,9942.24,0
591.0100000000002,Debit,San Jose,Online,29.0,Doctor,140.0,3.0,9791.74,0
698.8199999999999,Debit,New York,Online,44.0,Engineer,153.0,1.0,6824.0,0
303.7600000000001,Debit,Sacramento,ATM,38.0,Engineer,88.0,3.0,8583.39,0
149.0,Debit,Tucson,Branch,20.0,Student,35.0,1.0,1488.65,0
23.26,Debit,San Antonio,Branch,19.0,Student,56.0,1.0,5583.88,0
1.8599999999999999,Debit,Colorado Springs,ATM,25.0,Student,139.0,1.0,1357.2200000000003,0
758.0999999999999,Debit,Atlanta,Branch,65.0,Doctor,203.0,1.0,10553.23,0
39.80999999999998,Credit,Virginia Beach,Online,25.0,Student,145.0,1.0,1619.6,0
77.51000000000002,Credit,Mesa,Online,49.0,Engineer,120.0,4.0,9475.4,2
33.46000000000001,Debit,Charlotte,Online,31.0,Doctor,10.0,1.0,8656.18,0
1023.7500000000003,Credit,San Jose,Branch,62.0,Doctor,158.0,1.0,207.73999999999978,0
21.640000000000004,Debit,Charlotte,Branch,22.0,Student,59.0,1.0,949.3800000000001,0
663.1099999999999,Debit,Atlanta,Branch,23.0,Student,219.0,1.0,1996.38,0
289.7700000000001,Debit,Los Angeles,ATM,55.0,Engineer,110.0,1.0,8836.51,0
36.05,Debit,Boston,Branch,30.0,Doctor,105.0,1.0,14330.47,0
215.7299999999999,Credit,Los Angeles,ATM,46.0,Doctor,26.0,1.0,5368.42,0
26.38,Debit,Louisville,Branch,57.0,Engineer,66.0,1.0,8616.05,0
618.6600000000001,Debit,Memphis,ATM,41.0,Engineer,40.000000000000014,1.0,5906.58,0
447.39000000000004,Debit,Houston,ATM,63.0,Retired,77.0,1.0,7863.6,0
